9,11,384,308,61,136,1,-1,-1,-1
9,12,484,314,62,129,1,-1,-1,-1
9,25,435,299,52,130,1,-1,-1,-1
9,24,454,35,22,48,1,-1,-1,-1
9,23,424,29,40,77,1,-1,-1,-1
9,13,557,126,33,92,1,-1,-1,-1
9,20,462,185,44,85,1,-1,-1,-1
9,21,504,164,43,92,1,-1,-1,-1
9,9,204,215,36,50,1,-1,-1,-1
9,10,221,194,34,62,1,-1,-1,-1
9,2,248,230,50,93,1,-1,-1,-1
9,27,78,185,40,96,1,-1,-1,-1
9,26,110,112,39,80,1,-1,-1,-1
9,5,194,98,30,78,1,-1,-1,-1
9,6,161,101,35,78,1,-1,-1,-1
9,8,119,46,27,58,1,-1,-1,-1
9,28,375,94,27,70,1,-1,-1,-1
9,29,410,82,28,84,1,-1,-1,-1
9,30,453,81,32,71,1,-1,-1,-1
9,31,454,117,34,45,1,-1,-1,-1
10,1,116,360,63,110,1,-1,-1,-1
10,11,407,346,54,114,1,-1,-1,-1
10,25,459,334,46,121,1,-1,-1,-1
10,12,503,349,53,125,1,-1,-1,-1
10,20,467,158,33,90,1,-1,-1,-1
10,21,497,151,30,82,1,-1,-1,-1
10,13,550,128,36,95,1,-1,-1,-1
10,2,251,236,51,90,1,-1,-1,-1
10,27,119,163,39,86,1,-1,-1,-1
10,26,104,127,36,90,1,-1,-1,-1
10,6,143,89,31,81,1,-1,-1,-1
10,5,168,85,26,74,1,-1,-1,-1
10,8,108,44,20,45,1,-1,-1,-1
10,28,387,107,23,72,1,-1,-1,-1
10,29,414,110,35,72,1,-1,-1,-1
10,30,405,89,26,63,1,-1,-1,-1
10,31,461,129,30,53,1,-1,-1,-1
10,23,410,31,24,51,1,-1,-1,-1
10,24,437,29,22,57,1,-1,-1,-1
10,9,214,223,30,47,1,-1,-1,-1
10,10,218,200,44,61,1,-1,-1,-1
11,1,103,349,55,130,1,-1,-1,-1
11,11,421,374,52,88,1,-1,-1,-1
11,12,557,393,45,71,1,-1,-1,-1
11,25,481,370,49,124,1,-1,-1,-1
11,20,474,140,24,70,1,-1,-1,-1
11,21,501,131,29,84,1,-1,-1,-1
11,13,548,127,42,90,1,-1,-1,-1
11,9,208,210,30,71,1,-1,-1,-1
11,10,229,195,34,66,1,-1,-1,-1
11,2,256,240,29,56,1,-1,-1,-1
11,26,67,145,46,94,1,-1,-1,-1
11,27,139,135,33,82,1,-1,-1,-1
11,6,98,94,33,78,1,-1,-1,-1
11,5,119,92,30,71,1,-1,-1,-1
11,28,389,121,25,77,1,-1,-1,-1
11,29,416,111,31,91,1,-1,-1,-1
11,30,362,108,21,75,1,-1,-1,-1
11,23,400,23,22,51,1,-1,-1,-1
11,24,424,23,17,52,1,-1,-1,-1
11,31,458,140,22,54,1,-1,-1,-1
11,32,58,194,63,101,1,-1,-1,-1
12,1,113,349,68,121,1,-1,-1,-1
12,20,480,121,26,84,1,-1,-1,-1
12,21,506,119,31,84,1,-1,-1,-1
12,13,548,129,34,95,1,-1,-1,-1
12,31,452,161,27,53,1,-1,-1,-1
12,28,389,134,34,86,1,-1,-1,-1
12,29,418,124,34,109,1,-1,-1,-1
12,9,193,207,31,54,1,-1,-1,-1
12,10,219,197,40,56,1,-1,-1,-1
12,2,249,234,35,57,1,-1,-1,-1
12,11,444,420,51,64,1,-1,-1,-1
12,25,524,414,51,84,1,-1,-1,-1
12,12,592,432,47,61,1,-1,-1,-1
12,32,97,170,57,87,1,-1,-1,-1
12,26,46,167,48,108,1,-1,-1,-1
12,27,149,110,39,85,1,-1,-1,-1
12,23,381,20,27,54,1,-1,-1,-1
12,24,406,20,19,51,1,-1,-1,-1
13,33,465,238,47,118,1,-1,-1,-1
13,34,520,233,46,118,1,-1,-1,-1
13,1,141,359,50,90,1,-1,-1,-1
13,28,390,152,29,83,1,-1,-1,-1
13,29,431,140,28,113,1,-1,-1,-1
13,31,462,180,32,53,1,-1,-1,-1
13,13,552,127,49,93,1,-1,-1,-1
13,20,473,125,36,60,1,-1,-1,-1
13,21,513,108,32,78,1,-1,-1,-1
13,32,114,146,45,82,1,-1,-1,-1
13,27,155,100,23,67,1,-1,-1,-1
13,26,13,197,43,108,1,-1,-1,-1
13,24,380,20,19,43,1,-1,-1,-1
13,9,172,218,41,57,1,-1,-1,-1
13,10,219,221,25,39,1,-1,-1,-1
13,30,273,125,30,78,1,-1,-1,-1
14,1,194,360,66,125,1,-1,-1,-1
14,33,502,220,22,92,1,-1,-1,-1
14,34,530,209,46,93,1,-1,-1,-1
14,20,474,105,34,64,1,-1,-1,-1
14,21,512,94,35,74,1,-1,-1,-1
14,13,551,125,36,73,1,-1,-1,-1
14,28,389,184,39,85,1,-1,-1,-1
14,29,431,178,40,96,1,-1,-1,-1
14,31,469,200,27,67,1,-1,-1,-1
14,9,168,219,38,52,1,-1,-1,-1
14,10,223,205,40,61,1,-1,-1,-1
14,32,122,129,41,74,1,-1,-1,-1
14,27,146,89,28,60,1,-1,-1,-1
14,35,65,278,42,104,1,-1,-1,-1
14,36,17,278,49,105,1,-1,-1,-1
14,37,167,143,32,70,1,-1,-1,-1
14,38,201,137,26,78,1,-1,-1,-1
14,39,212,132,35,71,1,-1,-1,-1
14,30,248,130,49,85,1,-1,-1,-1
14,40,172,71,31,51,1,-1,-1,-1
14,41,197,75,25,42,1,-1,-1,-1
15,28,385,210,42,101,1,-1,-1,-1
15,29,442,197,42,111,1,-1,-1,-1
15,31,476,239,40,75,1,-1,-1,-1
15,33,503,191,30,85,1,-1,-1,-1
15,34,521,182,36,94,1,-1,-1,-1
15,13,551,113,31,102,1,-1,-1,-1
15,1,272,335,54,131,1,-1,-1,-1
15,35,86,246,41,101,1,-1,-1,-1
15,36,50,248,41,102,1,-1,-1,-1
15,9,175,209,42,68,1,-1,-1,-1
15,10,226,207,41,66,1,-1,-1,-1
15,30,222,150,31,77,1,-1,-1,-1
15,37,143,164,27,75,1,-1,-1,-1
15,38,172,155,19,69,1,-1,-1,-1
15,39,185,151,25,72,1,-1,-1,-1
15,32,119,113,36,65,1,-1,-1,-1
15,40,192,75,32,74,1,-1,-1,-1
15,41,220,80,37,70,1,-1,-1,-1
15,20,477,92,31,69,1,-1,-1,-1
15,21,501,85,38,73,1,-1,-1,-1
16,1,296,308,54,115,1,-1,-1,-1
16,28,386,236,48,115,1,-1,-1,-1
16,29,445,220,55,125,1,-1,-1,-1
16,31,503,261,37,80,1,-1,-1,-1
16,13,556,125,38,106,1,-1,-1,-1
16,33,458,169,30,73,1,-1,-1,-1
16,34,494,163,29,76,1,-1,-1,-1
16,20,467,83,26,78,1,-1,-1,-1
16,21,493,82,31,64,1,-1,-1,-1
16,9,173,209,32,66,1,-1,-1,-1
16,10,212,197,53,78,1,-1,-1,-1
16,2,131,296,25,111,1,-1,-1,-1
16,35,100,222,37,69,1,-1,-1,-1
16,36,52,214,40,107,1,-1,-1,-1
16,37,128,173,37,106,1,-1,-1,-1
16,38,155,170,24,87,1,-1,-1,-1
16,39,172,173,34,87,1,-1,-1,-1
16,32,127,101,36,70,1,-1,-1,-1
16,40,224,90,31,65,1,-1,-1,-1
16,41,239,88,26,74,1,-1,-1,-1
16,42,423,65,29,84,1,-1,-1,-1
17,1,296,289,55,124,1,-1,-1,-1
17,28,449,257,44,129,1,-1,-1,-1
17,29,435,219,56,119,1,-1,-1,-1
17,31,500,260,41,87,1,-1,-1,-1
17,13,547,120,37,91,1,-1,-1,-1
17,20,461,74,27,65,1,-1,-1,-1
17,21,488,72,27,73,1,-1,-1,-1
17,33,428,140,38,80,1,-1,-1,-1
17,34,458,144,33,76,1,-1,-1,-1
17,10,208,195,43,81,1,-1,-1,-1
17,9,169,215,37,64,1,-1,-1,-1
17,2,70,325,48,122,1,-1,-1,-1
17,35,108,195,32,91,1,-1,-1,-1
17,36,73,189,37,89,1,-1,-1,-1
17,32,134,95,32,58,1,-1,-1,-1
17,40,223,94,30,76,1,-1,-1,-1
17,41,255,81,33,80,1,-1,-1,-1
17,42,399,68,27,61,1,-1,-1,-1
17,43,36,219,42,93,1,-1,-1,-1
17,44,6,231,26,105,1,-1,-1,-1
18,1,280,288,52,125,1,-1,-1,-1
18,28,522,275,43,131,1,-1,-1,-1
18,29,439,205,50,132,1,-1,-1,-1
18,31,490,260,38,71,1,-1,-1,-1
18,10,212,194,33,82,1,-1,-1,-1
18,9,123,242,40,102,1,-1,-1,-1
18,2,14,356,58,116,1,-1,-1,-1
18,13,552,115,36,99,1,-1,-1,-1
18,20,454,75,26,64,1,-1,-1,-1
18,21,480,63,26,78,1,-1,-1,-1
18,33,401,128,31,75,1,-1,-1,-1
18,34,430,126,41,64,1,-1,-1,-1
18,37,80,214,36,93,1,-1,-1,-1
18,35,132,178,25,36,1,-1,-1,-1
18,36,98,166,32,60,1,-1,-1,-1
18,32,127,78,43,62,1,-1,-1,-1
18,42,378,57,26,57,1,-1,-1,-1
18,40,255,113,20,59,1,-1,-1,-1
18,43,55,198,34,95,1,-1,-1,-1
18,44,14,195,41,105,1,-1,-1,-1
19,1,288,294,47,120,1,-1,-1,-1
19,13,549,113,40,102,1,-1,-1,-1
19,28,545,269,37,131,1,-1,-1,-1
19,31,495,259,38,82,1,-1,-1,-1
19,29,452,201,46,134,1,-1,-1,-1
19,10,209,202,48,72,1,-1,-1,-1
19,33,378,108,29,92,1,-1,-1,-1
19,34,404,104,33,92,1,-1,-1,-1
19,20,445,61,26,60,1,-1,-1,-1
19,21,468,60,30,62,1,-1,-1,-1
19,37,16,236,46,80,1,-1,-1,-1
19,38,66,234,51,105,1,-1,-1,-1
19,39,97,237,45,104,1,-1,-1,-1
19,32,127,73,42,59,1,-1,-1,-1
19,35,178,157,26,71,1,-1,-1,-1
19,36,146,148,25,76,1,-1,-1,-1
19,43,90,182,36,64,1,-1,-1,-1
19,44,42,169,35,61,1,-1,-1,-1
19,9,36,294,40,108,1,-1,-1,-1
20,13,541,126,54,94,1,-1,-1,-1
20,1,290,283,40,137,1,-1,-1,-1
20,28,536,272,63,147,1,-1,-1,-1
20,29,454,212,33,133,1,-1,-1,-1
20,31,500,263,20,77,1,-1,-1,-1
20,40,370,126,32,78,1,-1,-1,-1
20,20,447,61,20,46,1,-1,-1,-1
20,21,467,52,22,59,1,-1,-1,-1
20,10,215,198,31,76,1,-1,-1,-1
20,9,-20,363,56,92,1,-1,-1,-1
20,39,102,257,50,121,1,-1,-1,-1
20,38,30,263,43,101,1,-1,-1,-1
20,44,73,159,32,86,1,-1,-1,-1
20,43,98,152,38,83,1,-1,-1,-1
20,35,209,139,22,61,1,-1,-1,-1
20,36,177,131,27,70,1,-1,-1,-1
20,32,123,63,27,57,1,-1,-1,-1
21,28,546,275,42,134,1,-1,-1,-1
21,31,499,261,38,87,1,-1,-1,-1
21,29,454,211,44,143,1,-1,-1,-1
21,40,399,142,28,81,1,-1,-1,-1
21,31,421,126,32,92,1,-1,-1,-1
21,13,555,128,32,92,1,-1,-1,-1
21,10,203,189,57,95,1,-1,-1,-1
21,1,284,271,52,131,1,-1,-1,-1
21,39,80,296,58,133,1,-1,-1,-1
21,38,-4,282,25,127,1,-1,-1,-1
21,44,105,143,33,82,1,-1,-1,-1
21,43,138,139,34,86,1,-1,-1,-1
21,36,185,113,31,78,1,-1,-1,-1
21,35,209,112,31,71,1,-1,-1,-1
21,32,114,58,24,50,1,-1,-1,-1
21,46,389,53,22,58,1,-1,-1,-1
21,47,417,52,20,50,1,-1,-1,-1
21,20,446,52,22,62,1,-1,-1,-1
21,21,469,52,20,56,1,-1,-1,-1
22,1,286,282,48,135,1,-1,-1,-1
22,13,552,128,32,99,1,-1,-1,-1
22,28,549,277,31,119,1,-1,-1,-1
22,29,457,228,43,123,1,-1,-1,-1
22,31,522,264,30,72,1,-1,-1,-1
22,40,422,172,34,102,1,-1,-1,-1
22,31,453,158,41,85,1,-1,-1,-1
22,1,204,189,45,80,1,-1,-1,-1
22,39,33,342,63,123,1,-1,-1,-1
22,44,113,116,37,94,1,-1,-1,-1
22,43,147,114,36,90,1,-1,-1,-1
22,36,191,99,37,78,1,-1,-1,-1
22,35,212,96,36,80,1,-1,-1,-1
22,46,388,55,32,69,1,-1,-1,-1
22,47,413,45,40,75,1,-1,-1,-1
22,20,456,46,33,62,1,-1,-1,-1
22,48,119,266,47,112,1,-1,-1,-1
23,28,535,270,65,120,1,-1,-1,-1
23,29,466,246,50,150,1,-1,-1,-1
23,31,506,285,40,84,1,-1,-1,-1
23,40,419,197,31,106,1,-1,-1,-1
23,41,459,187,32,102,1,-1,-1,-1
23,13,549,121,50,96,1,-1,-1,-1
23,47,436,59,21,65,1,-1,-1,-1
23,46,401,54,30,81,1,-1,-1,-1
23,10,206,174,44,93,1,-1,-1,-1
23,1,301,277,58,102,1,-1,-1,-1
23,48,133,276,41,106,1,-1,-1,-1
23,44,128,109,34,80,1,-1,-1,-1
23,43,163,109,32,72,1,-1,-1,-1
23,35,211,91,37,69,1,-1,-1,-1
23,36,186,93,30,83,1,-1,-1,-1
24,1,285,285,51,130,1,-1,-1,-1
24,13,547,120,46,105,1,-1,-1,-1
24,28,543,285,66,133,1,-1,-1,-1
24,31,525,324,39,82,1,-1,-1,-1
24,29,481,279,47,147,1,-1,-1,-1
24,40,415,225,37,114,1,-1,-1,-1
24,41,448,217,47,127,1,-1,-1,-1
24,10,197,191,63,79,1,-1,-1,-1
24,48,116,278,44,105,1,-1,-1,-1
24,49,62,308,46,122,1,-1,-1,-1
24,50,18,336,51,130,1,-1,-1,-1
24,51,83,251,53,104,1,-1,-1,-1
24,44,158,100,26,84,1,-1,-1,-1
24,43,180,101,33,76,1,-1,-1,-1
24,522,387,116,46,87,1,-1,-1,-1
24,47,434,66,34,60,1,-1,-1,-1
24,48,411,63,34,66,1,-1,-1,-1
24,53,346,295,45,146,1,-1,-1,-1
24,54,392,312,51,136,1,-1,-1,-1
25,1,294,303,50,144,1,-1,-1,-1
25,13,538,125,58,92,1,-1,-1,-1
25,28,594,327,54,143,1,-1,-1,-1
25,31,557,376,40,89,1,-1,-1,-1
25,29,504,329,45,131,1,-1,-1,-1
25,40,449,266,44,127,1,-1,-1,-1
25,41,476,260,45,125,1,-1,-1,-1
25,53,355,243,52,154,1,-1,-1,-1
25,54,395,255,49,129,1,-1,-1,-1
25,10,208,190,47,89,1,-1,-1,-1
25,51,121,230,59,95,1,-1,-1,-1
25,48,99,308,59,132,1,-1,-1,-1
25,49,60,300,43,134,1,-1,-1,-1
25,52,379,141,49,91,1,-1,-1,-1
25,46,417,61,34,66,1,-1,-1,-1
25,47,451,64,31,75,1,-1,-1,-1
25,44,165,90,40,68,1,-1,-1,-1
25,43,180,68,49,82,1,-1,-1,-1
26,53,376,213,45,113,1,-1,-1,-1
26,54,438,230,45,102,1,-1,-1,-1
26,40,452,308,46,133,1,-1,-1,-1
26,41,502,306,38,54,1,-1,-1,-1
26,29,514,330,38,128,1,-1,-1,-1
26,31,564,371,30,102,1,-1,-1,-1
26,28,589,331,57,124,1,-1,-1,-1
26,13,548,119,37,93,1,-1,-1,-1
26,46,432,74,23,60,1,-1,-1,-1
26,47,453,73,23,65,1,-1,-1,-1
26,10,197,193,54,76,1,-1,-1,-1
26,51,141,224,37,79,1,-1,-1,-1
26,48,76,330,72,120,1,-1,-1,-1
26,49,6,308,53,161,1,-1,-1,-1
26,55,106,128,32,90,1,-1,-1,-1
26,56,151,127,41,81,1,-1,-1,-1
26,57,483,60,27,68,1,-1,-1,-1
26,1,283,330,51,140,1,-1,-1,-1
26,43,191,89,33,67,1,-1,-1,-1
26,44,156,86,30,49,1,-1,-1,-1
27,28,600,331,36,124,1,-1,-1,-1
27,31,567,378,27,80,1,-1,-1,-1
27,29,513,340,48,127,1,-1,-1,-1
27,40,480,381,37,127,1,-1,-1,-1
27,41,446,350,42,128,1,-1,-1,-1
27,1,255,356,45,124,1,-1,-1,-1
27,53,403,180,44,117,1,-1,-1,-1
27,54,447,186,45,113,1,-1,-1,-1
27,47,461,77,25,68,1,-1,-1,-1
27,46,425,71,29,72,1,-1,-1,-1
27,57,504,66,24,78,1,-1,-1,-1
27,13,553,118,26,110,1,-1,-1,-1
27,55,91,152,32,90,1,-1,-1,-1
27,56,117,149,50,94,1,-1,-1,-1
27,10,218,192,26,75,1,-1,-1,-1
27,51,166,216,44,74,1,-1,-1,-1
27,48,49,354,51,114,1,-1,-1,-1
27,43,156,92,36,67,1,-1,-1,-1
28,1,192,361,65,117,1,-1,-1,-1
28,13,545,125,49,102,1,-1,-1,-1
28,54,449,167,45,105,1,-1,-1,-1
28,53,407,142,49,127,1,-1,-1,-1
28,29,513,329,44,111,1,-1,-1,-1
28,28,596,337,40,87,1,-1,-1,-1
28,55,51,173,30,71,1,-1,-1,-1
28,56,80,173,34,86,1,-1,-1,-1
28,10,216,205,38,62,1,-1,-1,-1
28,51,161,200,33,93,1,-1,-1,-1
28,46,432,80,30,72,1,-1,-1,-1
28,47,459,77,32,87,1,-1,-1,-1
28,67,516,79,22,72,1,-1,-1,-1
28,58,493,78,35,80,1,-1,-1,-1
28,43,125,85,41,66,1,-1,-1,-1
29,59,277,286,52,118,1,-1,-1,-1
29,1,140,351,53,125,1,-1,-1,-1
29,53,417,137,36,91,1,-1,-1,-1
29,54,455,142,36,91,1,-1,-1,-1
29,13,553,121,28,103,1,-1,-1,-1
29,29,546,368,49,103,1,-1,-1,-1
29,28,603,341,39,93,1,-1,-1,-1
29,10,210,199,36,68,1,-1,-1,-1
29,51,163,203,50,87,1,-1,-1,-1
29,56,17,198,39,104,1,-1,-1,-1
29,46,436,89,24,56,1,-1,-1,-1
29,47,470,83,21,72,1,-1,-1,-1
29,57,525,91,22,82,1,-1,-1,-1
29,58,501,101,21,72,1,-1,-1,-1
29,60,120,130,41,87,1,-1,-1,-1
29,61,88,196,33,100,1,-1,-1,-1
29,62,63,209,33,94,1,-1,-1,-1
29,63,108,288,45,139,1,-1,-1,-1
30,1,136,356,59,119,1,-1,-1,-1
30,13,554,128,32,105,1,-1,-1,-1
30,59,285,284,41,108,1,-1,-1,-1
30,53,434,121,38,89,1,-1,-1,-1
30,54,463,125,26,87,1,-1,-1,-1
30,60,95,154,32,47,1,-1,-1,-1
30,61,116,177,49,89,1,-1,-1,-1
30,62,81,193,48,71,1,-1,-1,-1
30,10,219,197,31,72,1,-1,-1,-1
30,51,191,191,31,75,1,-1,-1,-1
30,63,114,245,51,114,1,-1,-1,-1
30,53,381,113,28,88,1,-1,-1,-1
30,63,413,122,24,78,1,-1,-1,-1
